Time (us),Volts (mV),Amps (mA),Frequency (Hz)
83315696,57.53,100.3,
83398432,63.95,96.28,
83481168,55.12,72.21,
83563905,53.92,80.24,
83646642,51.11,68.2,
83729379,45.09,40.12,
83812116,46.3,56.16,
83894853,43.49,40.12,
83977589,45.9,60.18,
84060326,39.88,44.13,
84143062,44.29,12.03,
84225797,34.66,12.03,
84308534,22.63,4.01,
84391271,25.03,28.08,
84474007,5.38,-36.11,
84556743,13.8,-36.11,
84639479,-3.45,-28.08,
84722215,-7.06,-36.11,
84804952,-1.44,-52.15,
84887688,-20.3,-56.17,
84970426,-16.69,-80.24,
85053163,-29.93,-80.24,
85135901,-19.9,-88.26,
85218636,-30.73,-108.32,
85301374,-26.72,-112.33,
85384110,-34.74,-112.33,
85466846,-47.18,-108.32,
85549581,-45.57,-112.33,
85632319,-55.6,-128.38,
85715057,-57.61,-124.37,
85797793,-57.21,-140.42,
85880530,-61.62,-148.44,
85963268,-65.63,-156.46,
86046003,-76.06,-188.55,
86128738,-77.27,-164.48,
86211475,-78.47,-184.54,
86294213,-80.88,-180.53,
86376950,-84.09,-192.57,
86459686,-90.1,-196.58,
86542422,-83.69,-200.59,
86625159,-90.1,-200.59,
86707895,-92.11,-192.57,
86790633,-95.72,-184.54,
86873370,-97.73,-196.58,
86956106,-90.51,-184.54,
87038843,-82.48,-188.55,
87121578,-88.5,-192.57,
87204315,-81.28,-204.6,
87287052,-82.88,-208.61,
87369788,-93.71,-172.51,
87452524,-90.51,-164.48,
87535260,-93.71,-196.58,
87617997,-84.49,-172.51,
87700732,-86.89,-168.5,
87783470,-76.06,-164.48,
87866207,-79.67,-148.44,
87948945,-87.7,-168.49,
88031681,-77.67,-144.42,
88114418,-67.64,-128.38,
88197155,-61.62,-120.35,
88279893,-56.81,-112.33,
88362628,-42.36,-108.32,
88445366,-48.38,-84.25,
88528102,-40.36,-88.26,
88610839,-39.15,-76.23,
88693576,-39.56,-68.2,
88776312,-37.95,-40.12,
88859049,-27.92,-40.12,
88941784,-19.5,-40.12,
89024521,-15.89,-44.13,
89107258,-12.28,-40.12,
89189993,-21.5,-32.09,
89272729,-17.89,-16.05,
89355466,2.57,12.04,
89438202,9.79,8.02,
89520939,21.82,12.04,
89603674,19.42,28.08,
89686410,23.43,44.13,
89769147,33.86,40.12,
89851885,26.64,40.12,
89934623,32.66,60.18,
90017359,41.08,56.16,
90100095,51.11,60.18,
90182832,46.7,72.21,
90265568,59.13,72.21,
90348304,59.94,80.23,
90431042,48.7,92.27,
90513779,51.51,108.32,
90596515,54.72,108.32,
90679250,65.95,104.31,
90761987,61.14,112.33,
90844723,71.17,112.33,
90927459,74.38,120.35,
91010196,72.77,128.38,
91092934,69.56,128.38,
91175671,74.38,128.38,
91258408,83.21,120.35,
91341145,77.59,124.37,
91423881,91.23,136.4,
91506617,90.83,120.35,
91589354,89.22,152.45,
91672090,80,128.38,
91754828,82.4,128.37,
91837564,88.82,148.44,
91920302,81.6,132.39,
92003038,87.62,156.46,
92085775,90.03,140.41,
92168511,85.21,152.45,
92251247,87.62,132.39,
92333982,78.79,116.34,
92416718,85.21,132.39,
92499456,81.2,116.34,
92582191,87.62,116.34,
92664928,82,124.37,
92747664,82.8,124.36,
92830402,79.59,116.34,
92913137,68.76,112.33,
92995874,72.37,112.33,
93078609,72.37,92.27,
93161346,75.58,84.25,
93244083,63.95,80.23,
93326821,63.55,84.25,
93409557,57.93,72.21,
93492294,57.13,84.25,
93575029,49.1,72.21,
93657766,42.28,60.18,
93740503,41.48,56.16,
93823239,41.48,52.15,
93905976,44.69,44.13,
93988711,41.08,36.11,
94071449,37.87,40.12,
94154185,28.64,24.07,
94236922,28.24,16.05,
94319656,30.25,8.02,
94402394,7.78,-24.07,
94485131,10.19,-40.12,
94567868,4.98,-48.14,
94650603,-1.84,-56.17,
94733340,-8.26,-52.15,
94816078,-26.32,-52.15,
94898814,-13.48,-44.13,
94981549,-22.71,-64.19,
95064287,-16.69,-80.24,
95147023,-35.14,-92.27,
95229758,-30.73,-96.28,
95312495,-39.15,-108.32,
95395231,-46.38,-132.39,
95477969,-46.78,-132.39,
95560704,-58.01,-152.45,
95643441,-50.79,-152.45,
95726178,-63.23,-164.48,
95808915,-64.03,-148.44,
95891651,-62.02,-156.46,
95974388,-66.03,-164.48,
96057125,-77.67,-160.47,
96139862,-86.89,-168.5,
96222597,-85.69,-176.52,
96305332,-80.48,-172.51,
96388071,-80.88,-184.54,
96470809,-87.3,-196.58,
96553545,-91.31,-180.53,
96636282,-106.15,-196.58,
96719018,-99.73,-184.54,
96801754,-92.51,-196.58,
96884492,-90.91,-192.57,
96967228,-87.3,-192.57,
97049964,-90.1,-172.51,
97132701,-86.09,-196.58,
97215437,-88.1,-196.58,
97298173,-92.11,-168.5,
97380911,-89.3,-196.58,
97463649,-90.51,-180.53,
97546387,-81.28,-172.51,
97629124,-82.88,-176.52,
97711861,-71.65,-156.46,
97794598,-74.06,-136.4,
97877333,-74.06,-120.35,
97960069,-73.66,-124.37,
98042807,-78.47,-116.34,
98125543,-64.83,-112.33,
98208280,-55.6,-120.36,
98291014,-49.58,-104.31,
98373750,-48.38,-100.3,
98456486,-39.15,-100.3,
98539223,-37.95,-84.25,
98621960,-37.15,-88.26,
98704696,-26.32,-68.2,
98787433,-30.33,-60.18,
98870169,-17.89,-40.12,
98952906,-20.7,-32.09,
99035643,-15.89,-40.12,
99118379,-8.66,-32.09,
99201116,-23.11,-20.06,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,2.76,28.08,2
41365,12.79,40.12,
82730,10.38,44.13,
124096,19.21,52.15,
165463,18.41,76.22,
206829,20.01,60.18,
248195,31.24,72.21,
289561,25.63,72.21,
330929,32.05,84.25,
372294,33.25,92.27,
413661,45.69,104.31,
455027,42.08,108.32,
496394,48.9,108.32,
537761,50.9,104.31,
579125,40.87,124.37,
620490,48.9,128.38,
661857,56.12,120.35,
703223,73.37,120.35,
744588,69.76,132.39,
785955,70.16,132.39,
827320,78.58,140.41,
868687,74.97,140.41,
910054,80.59,168.49,
951419,83.4,144.42,
992785,89.82,160.47,
1034152,86.21,160.47,
1075518,92.62,156.46,
1116886,93.83,168.5,
1158252,94.63,148.44,
1199619,93.43,168.49,
1240984,91.02,168.49,
1282350,97.04,180.53,
1323717,92.62,160.47,
1365083,100.25,172.5,
1406449,90.22,144.42,
1447815,104.26,156.46,
1489181,86.21,168.49,
1530548,92.62,148.44,
1571915,89.82,160.47,
1613280,78.18,152.45,
1654647,87.41,144.42,
1696013,87.81,144.42,
1737379,83,152.45,
1778746,76.98,140.41,
1820113,76.18,120.35,
1861479,77.78,116.34,
1902846,71.76,88.26,
1944212,69.36,120.35,
1985576,63.74,96.28,
2026943,68.55,92.27,
2068308,56.52,92.27,
2109674,57.72,84.25,
2151040,52.91,76.22,
2192406,46.49,68.2,
2233773,50.5,60.18,
2275139,48.9,64.19,
2316504,48.9,56.16,
2357872,38.06,56.16,
2399237,39.27,60.18,
2440602,37.66,28.08,
2481969,26.43,16.05,
2523335,18.41,-24.07,
2564703,10.38,0,
2606069,16.4,-32.09,
2647437,6.77,-28.08,
2688802,3.16,-16.05,
2730169,0.35,-64.19,
2771535,-2.86,-56.17,
2812902,-10.88,-72.21,
2854268,-23.32,-72.21,
2895635,-16.1,-76.22,
2937001,-34.15,-72.21,
2978368,-28.13,-96.28,
3019736,-39.76,-96.28,
3061101,-42.57,-116.34,
3102468,-47.39,-136.4,
3143834,-61.43,-128.38,
3185199,-48.19,-140.41,
3226565,-76.67,-136.4,
3267934,-63.03,-152.45,
3309299,-68.25,-148.44,
3350666,-71.06,-160.47,
3392032,-79.48,-180.53,
3433398,-84.3,-168.5,
3474765,-76.27,-180.53,
3516132,-96.33,-176.52,
3557498,-84.7,-184.54,
3598864,-81.89,-168.5,
3640232,-83.49,-208.61,
3681597,-87.1,-164.48,
3722964,-94.73,-204.6,
3764330,-86.7,-164.48,
3805696,-95.93,-176.52,
3847063,-88.31,-172.51,
3888430,-86.3,-188.55,
3929796,-82.29,-184.54,
3971163,-89.11,-176.52,
4012529,-79.48,-172.51,
4053895,-77.88,-172.51,
4095261,-90.71,-156.46,
4136628,-77.48,-152.45,
4177994,-77.48,-156.46,
4219359,-68.65,-140.42,
4260727,-66.64,-148.44,
4302091,-69.85,-132.39,
4343457,-67.45,-136.4,
4384823,-67.85,-104.31,
4426188,-65.04,-108.32,
4467554,-58.62,-100.3,
4508920,-48.19,-76.22,
4550286,-53.81,-68.2,
4591652,-43.38,-68.2,
4633019,-40.57,-60.18,
4674385,-35.75,-52.15,
4715751,-34.95,-32.09,
4757117,-31.34,-20.06,
4798482,-22.51,-36.11,
4839849,-25.72,-28.08,
4881215,-12.48,-16.05,
4922581,-22.51,-8.02,
4963949,1.96,20.06,
5005315,6.77,32.09,
5046681,4.77,48.14,
5088046,21.62,44.13,
5129412,8.78,52.15,
5170779,28.03,60.18,
5212144,30.44,68.2,
5253510,37.26,64.19,
5294878,34.85,100.29,
5336242,45.69,84.25,
5377609,48.9,112.33,
5418975,44.88,84.25,
5460340,55.31,100.29,
5501707,58.12,104.31,
5543074,66.15,132.39,
5584440,66.55,108.32,
5625805,65.74,136.4,
5667172,77.78,124.37,
5708539,70.96,136.4,
5749904,76.98,140.41,
5791272,74.57,152.45,
5832640,80.59,140.41,
5874008,79.79,168.5,
5915373,86.21,144.42,
5956739,80.19,172.5,
5998105,78.58,164.48,
6039471,83,156.46,
6080837,82.19,180.53,
6122202,90.22,144.42,
6163569,84.2,172.5,
6204936,89.01,156.46,
6246302,90.22,168.5,
6287668,93.03,164.48,
6329034,87.41,172.5,
6370400,72.56,168.5,
6411768,90.22,148.44,
6453134,81.39,172.51,
6494500,93.03,156.46,
6535868,90.22,160.47,
6577235,91.42,148.44,
6618600,88.21,156.46,
6659967,85,140.41,
6701332,87.81,144.42,
6742699,77.78,140.41,
6784065,81.39,120.35,
6825430,82.59,132.39,
6866797,81.39,88.26,
6908163,70.96,108.32,
6949529,74.97,108.32,
6990895,68.95,104.31,
7032262,53.71,96.28,
7073629,65.34,100.3,
7114995,58.12,84.25,
7156361,58.12,72.21,
7197727,50.9,64.19,
7239093,57.32,72.21,
7280459,49.7,52.15,
7321825,28.44,40.12,
7363191,34.45,52.15,
7404557,33.65,24.07,
7445924,29.64,32.09,
7487291,8.38,-8.02,
7528660,9.58,-16.05,
7570026,2.36,-20.06,
7611391,-3.26,-28.08,
7652759,-3.66,-24.07,
7694124,-16.5,-48.14,
7735491,-14.09,-52.15,
7776859,-20.11,-64.19,
7818225,-28.53,-52.15,
7859591,-28.13,-84.25,
7900957,-26.53,-76.22,
7942323,-35.75,-120.35,
7983690,-42.57,-96.28,
8025055,-35.75,-128.38,
8066420,-54.61,-132.39,
8107786,-48.99,-132.39,
8149153,-47.79,-148.44,
8190519,-54.21,-156.46,
8231886,-61.83,-160.47,
8273252,-60.23,-160.47,
8314618,-63.43,-164.48,
8355985,-77.07,-196.58,
8397351,-76.27,-180.53,
8438718,-74.27,-180.53,
8480084,-73.46,-184.54,
8521448,-86.7,-196.58,
8562814,-79.48,-176.52,
8604181,-74.27,-188.55,
8645547,-96.73,-184.54,
8686913,-89.11,-208.61,
8728280,-92.32,-176.52,
8769648,-85.9,-184.54,
8811014,-93.92,-192.57,
8852380,-92.32,-180.53,
8893749,-92.72,-192.57,
8935115,-95.93,-160.47,
8976480,-90.31,-184.54,
9017847,-93.92,-164.48,
9059213,-81.09,-164.48,
9100579,-88.31,-140.41,
9141944,-84.3,-160.47,
9183311,-83.49,-140.41,
9224678,-81.09,-132.39,
9266043,-79.48,-136.4,
9307408,-72.26,-116.34,
9348776,-58.62,-116.34,
9390140,-67.45,-100.3,
9431506,-55.01,-84.25,
9472874,-50.2,-92.27,
9514239,-46.99,-76.23,
9555605,-40.17,-72.21,
9596971,-40.17,-68.2,
9638338,-24.52,-44.13,
9679704,-35.75,-32.09,
9721071,-23.72,-44.13,
9762437,-16.9,-28.08,
9803802,-8.87,-40.12,
9845168,-15.29,-16.05,
9886533,-11.68,-24.07,
9927900,17.6,28.08,
9969266,3.96,28.08,
10010632,12.79,44.13,
10051998,21.62,44.13,
10093363,26.83,56.16,
10134730,22.82,56.16,
10176095,30.04,60.18,
10217461,32.05,92.27,
10258827,22.02,88.26,
10300192,36.86,84.25,
10341558,40.87,100.3,
10382925,49.7,84.25,
10424291,45.28,100.29,
10465657,54.11,116.34,
10507024,54.51,136.4,
10548389,51.3,104.31,
10589757,56.52,128.38,
10631123,62.13,128.38,
10672489,60.93,144.42,
10713855,63.74,128.38,
10755221,80.59,136.4,
10796586,76.58,168.49,
10837952,81.79,144.42,
10879320,80.59,168.49,
10920688,83.8,160.47,
10962055,92.22,168.5,
11003422,83,168.49,
11044788,93.83,164.48,
11086153,96.23,168.49,
11127519,92.62,172.5,
11168886,93.83,164.48,
11210252,93.83,168.5,
11251620,100.65,160.47,
11292986,91.02,160.47,
11334351,99.85,164.48,
11375718,94.23,144.42,
11417084,96.23,148.44,
11458449,95.83,156.46,
11499814,89.01,156.46,
11541180,95.83,136.4,
11582546,78.18,160.47,
11623912,86.21,136.4,
11665279,81.39,124.37,
11706647,83.8,132.39,
11748012,74.97,128.38,
11789378,75.37,140.41,
11830745,72.56,100.3,
11872113,55.31,108.32,
11913479,63.34,108.32,
11954845,60.13,112.33,
11996211,63.74,96.28,
12037577,58.93,96.28,
12078944,50.1,76.22,
12120310,48.9,64.19,
12161677,39.27,60.18,
12203043,44.08,56.16,
12244410,44.48,64.19,
12285777,47.29,44.13,
12327142,32.85,44.13,
12368508,37.66,20.06,
12409875,33.65,28.08,
12451241,18,4.01,
12492606,12.79,-12.04,
12533974,6.77,-16.05,
12575340,12.39,-40.12,
12616708,-0.45,-28.08,
12658075,0.35,-64.19,
12699440,-5.26,-56.16,
12740807,-15.29,-84.25,
12782173,-26.53,-52.15,
12823539,-23.72,-92.27,
12864908,-20.11,-72.21,
12906274,-36.96,-100.29,
12947642,-35.75,-112.33,
12989008,-42.57,-124.37,
13030374,-46.58,-124.37,
13071741,-56.61,-140.41,
13113107,-53.81,-132.39,
13154472,-55.81,-144.43,
13195838,-73.86,-144.43,
13237204,-65.44,-160.47,
13278570,-70.66,-164.48,
13319937,-76.27,-180.53,
13361304,-83.09,-176.52,
13402670,-80.69,-172.51,
13444035,-87.51,-176.52,
13485401,-99.14,-192.57,
13526769,-86.3,-184.54,
13568135,-91.92,-184.54,
13609503,-95.53,-180.53,
13650871,-99.14,-204.6,
13692238,-85.1,-188.55,
13733605,-84.3,-180.53,
13774971,-93.92,-204.6,
13816337,-93.52,-172.5,
13857705,-85.9,-196.58,
13899071,-76.67,-168.5,
13940437,-89.11,-180.53,
13981803,-83.09,-164.48,
14023168,-78.68,-172.51,
14064534,-76.67,-160.47,
14105902,-76.67,-160.47,
14147267,-71.46,-148.44,
14188636,-65.44,-132.39,
14230003,-69.85,-136.4,
14271370,-59.02,-132.39,
14312737,-60.23,-112.33,
14354103,-57.02,-100.3,
14395469,-52.6,-104.31,
14436835,-51,-100.3,
14478201,-40.57,-88.26,
14519567,-52.2,-52.15,
14560933,-37.76,-56.16,
14602300,-33.35,-48.14,
14643667,-30.94,-48.14,
14685033,-31.34,-36.11,
14726399,-25.72,-28.08,
14767766,-15.29,-24.07,
14809131,-22.92,-12.04,
14850497,-14.09,-8.02,
14891864,4.77,36.11,
14933230,7.17,28.08,
14974595,7.17,44.13,
15015961,9.58,48.14,
15057327,20.81,60.18,
15098695,13.59,64.19,
15140061,26.83,72.21,
15181426,33.25,88.26,
15222794,39.67,68.2,
15264160,39.27,88.26,
15305527,48.9,80.23,
15346894,46.89,108.32,
15388260,48.9,108.32,
15429628,57.32,116.34,
15470995,60.53,108.32,
15512361,68.95,116.34,
15553728,69.76,120.35,
15595093,68.95,136.4,
15636459,66.95,132.39,
15677825,77.38,148.44,
15719190,75.77,156.46,
15760555,76.98,156.46,
15801923,85.8,152.45,
15843290,77.78,164.48,
15884657,82.59,144.42,
15926024,93.03,176.52,
15967389,89.82,156.46,
16008756,87.01,164.48,
16050121,85.4,172.5,
16091487,94.63,160.47,
16132854,83.8,160.47,
16174220,87.81,172.5,
16215585,92.22,168.5,
16256951,89.41,156.46,
16298318,88.21,164.48,
16339685,91.82,148.44,
16381051,97.44,156.46,
16422417,74.57,152.45,
16463784,77.78,164.48,
16505150,83.4,144.42,
16546515,86.21,152.45,
16587883,82.19,144.42,
16629250,85.8,140.41,
16670617,82.19,128.38,
16711984,68.15,108.32,
16753350,77.78,124.37,
16794716,75.37,120.35,
16836083,78.18,120.35,
16877449,65.34,100.3,
16918813,70.56,88.26,
16960179,70.56,84.25,
17001544,55.72,80.23,
17042912,60.53,92.27,
17084278,56.92,68.2,
17125646,54.91,76.22,
17167011,46.49,56.16,
17208377,44.88,56.16,
17249745,44.08,52.15,
17291110,45.69,48.14,
17332477,38.06,24.07,
17373845,24.82,40.12,
17415211,13.99,-8.02,
17456577,-1.65,-20.06,
17497944,10.38,-20.06,
17539310,1.56,-28.08,
17580677,-1.25,-28.08,
17622041,-8.47,-60.18,
17663407,-15.69,-48.14,
17704774,-14.89,-84.25,
17746138,-26.53,-60.18,
17787503,-25.72,-84.25,
17828873,-33.35,-84.25,
17870241,-31.34,-100.3,
17911606,-45.38,-100.3,
17952974,-44.98,-92.27,
17994340,-42.17,-140.41,
18035707,-57.02,-132.39,
18077074,-54.61,-140.41,
18118439,-56.21,-124.37,
18159807,-59.02,-152.45,
18201172,-63.43,-148.44,
18242538,-61.43,-184.54,
18283906,-73.86,-180.53,
18325272,-83.09,-176.52,
18366639,-71.46,-180.53,
18408005,-83.09,-188.55,
18449372,-75.07,-184.54,
18490739,-84.3,-184.54,
18532105,-82.69,-180.53,
18573471,-81.89,-184.54,
18614836,-90.31,-192.57,
18656203,-86.7,-188.55,
18697568,-89.11,-180.53,
18738935,-85.1,-188.55,
18780302,-92.32,-180.53,
18821670,-90.71,-188.55,
18863035,-85.5,-152.45,
18904401,-86.7,-172.51,
18945768,-92.32,-164.48,
18987135,-88.31,-160.47,
19028500,-82.69,-160.47,
19069868,-84.3,-156.46,
19111233,-76.67,-156.46,
19152598,-73.86,-132.39,
19193967,-69.45,-152.45,
19235332,-73.86,-92.27,
19276700,-69.85,-120.35,
19318067,-61.03,-92.27,
19359433,-68.65,-96.28,
19400798,-53.81,-76.23,
19442163,-48.19,-76.22,
19483529,-36.15,-76.23,
19524896,-39.36,-56.16,
19566262,-34.55,-60.18,
19607629,-23.72,-40.12,
19648995,-29.33,-40.12,
19690361,-18.9,-32.09,
19731729,-12.48,-32.09,
19773095,-11.28,-16.05,
19814460,-11.28,-12.04,
19855825,12.39,28.08,
19897191,17.2,32.09,
19938557,9.58,40.12,
19979923,22.02,56.16,
20021290,20.41,56.16,
20062659,26.03,64.19,
20104025,33.65,68.2,
20145390,30.44,76.22,
20186757,40.47,80.23,
20228122,43.68,96.28,
20269488,41.67,88.26,
20310856,48.49,104.3,
20352222,52.1,108.32,
20393588,47.29,112.33,
20434954,56.92,128.38,
20476320,62.54,124.36,
20517687,58.93,136.4,
20559053,64.14,128.38,
20600420,63.74,136.4,
20641785,78.18,140.41,
20683152,61.73,140.41,
20724518,80.19,152.45,
20765886,68.15,144.42,
20807252,80.59,164.48,
20848619,83,132.39,
20889984,84.2,160.47,
20931351,94.63,160.47,
20972717,79.79,164.48,
21014083,92.22,168.5,
21055449,95.03,168.49,
21096815,95.43,172.51,
21138180,87.01,168.5,
21179546,99.85,156.46,
21220913,98.64,160.47,
21262278,86.21,168.49,
21303647,98.64,152.45,
21345012,91.42,172.5,
21386378,97.04,156.46,
21427746,92.22,168.5,
21469111,93.83,136.4,
21510477,89.41,148.44,
21551844,79.39,124.37,
21593210,85,132.39,
21634575,80.59,120.35,
21675943,81.39,120.35,
21717309,75.37,124.37,
21758676,73.37,132.39,
21800042,71.36,116.34,
21841407,65.34,104.31,
21882774,56.52,100.3,
21924140,61.33,96.28,
21965505,60.53,76.23,
22006871,50.5,92.27,
22048238,50.1,92.27,
22089603,47.29,52.15,
22130970,44.48,68.2,
22172336,39.27,64.19,
22213705,26.03,48.14,
22255071,33.65,40.12,
22296436,26.43,44.13,
22337801,36.86,20.06,
22379168,18,-16.05,
22420533,10.38,-32.09,
22461900,3.56,-28.08,
22503266,2.36,-36.11,
22544633,8.78,-36.11,
22585997,-8.87,-48.14,
22627364,-10.48,-60.18,
22668730,-11.68,-68.2,
22710096,-12.08,-76.22,
22751462,-22.11,-64.19,
22792828,-23.72,-96.28,
22834193,-21.31,-80.23,
22875558,-45.38,-104.31,
22916926,-40.57,-100.29,
22958293,-38.56,-144.43,
22999660,-45.38,-128.38,
23041027,-56.61,-144.42,
23082393,-52.2,-140.41,
23123760,-59.82,-172.51,
23165127,-78.68,-156.46,
23206493,-71.06,-156.46,
23247860,-73.06,-180.53,
23289228,-80.69,-164.48,
23330594,-83.49,-172.51,
23371960,-83.09,-176.52,
23413328,-85.9,-192.57,
23454694,-95.13,-168.5,
23496060,-92.72,-192.57,
23537426,-96.33,-184.54,
23578792,-93.12,-196.58,
23620159,-100.34,-184.54,
23661527,-94.33,-192.57,
23702893,-96.33,-180.53,
23744259,-88.71,-180.53,
23785625,-91.92,-184.54,
23826991,-87.51,-180.53,
23868357,-83.09,-172.51,
23909724,-90.71,-176.52,
23951090,-77.88,-152.45,
23992457,-74.67,-160.47,
24033822,-69.45,-144.42,
24075188,-70.25,-148.44,
24116554,-71.06,-108.32,
24157922,-63.03,-148.44,
24199289,-72.26,-112.33,
24240655,-53.41,-136.4,
24282021,-55.01,-92.27,
24323386,-44.98,-100.3,
24364753,-43.78,-88.26,
24406120,-44.18,-72.21,
24447487,-30.54,-76.22,
24488854,-51.4,-56.16,
24530219,-30.94,-56.17,
24571585,-32.14,-24.07,
24612952,-20.11,-40.12,
24654319,-21.71,-24.07,
24695687,-14.49,-16.05,
24737053,-12.48,-16.05,
24778420,-17.3,-20.06,
24819786,3.96,32.09,
24861152,8.38,32.09,
24902519,14.39,40.12,
24943886,8.78,60.18,
24985251,20.01,44.13,
25026618,23.22,56.16,
25067983,18.41,64.19,
25109349,23.62,72.21,
25150716,36.06,92.27,
25192081,40.47,92.27,
25233447,41.27,96.28,
25274812,50.9,88.26,
25316179,54.51,96.28,
25357545,56.12,100.29,
25398912,60.93,104.3,
25440280,54.11,132.39,
25481646,71.36,132.39,
25523012,65.34,128.38,
25564377,74.57,140.41,
25605744,76.18,144.42,
25647111,85.4,148.44,
25688477,81.79,152.45,
25729843,84.2,156.46,
25771209,89.41,156.46,
25812575,81.79,172.5,
25853941,94.23,172.5,
25895307,97.84,156.46,
25936674,99.44,164.48,
25978039,91.42,156.46,
26019405,85.4,176.52,
26060773,92.22,168.5,
26102139,81.79,160.47,
26143506,90.22,172.51,
26184873,92.62,152.45,
26226239,96.64,164.48,
26267609,82.19,160.47,
26308976,93.03,164.48,
26350340,89.82,140.41,
26391708,78.18,144.42,
26433073,81.79,156.46,
26474439,81.79,132.39,
26515805,80.99,136.4,
26557171,76.18,128.38,
26598537,80.19,140.41,
26639905,77.38,120.35,
26681271,70.16,124.37,
26722638,71.36,112.33,
26764004,69.36,120.35,
26805371,74.57,116.34,
26846738,62.54,96.28,
26888104,67.75,104.3,
26929471,64.94,88.26,
26970836,55.72,60.18,
27012201,54.51,64.19,
27053566,56.12,68.2,
27094934,53.31,56.16,
27136299,46.09,52.15,
27177666,48.49,44.13,
27219031,41.27,48.14,
27260397,38.87,32.09,
27301764,33.65,36.11,
27343129,15.2,-16.05,
27384496,18.41,-24.07,
27425864,1.96,-20.06,
27467229,5.17,-24.07,
27508595,-3.26,-32.09,
27549961,-7.27,-52.15,
27591326,-12.89,-56.16,
27632694,-15.69,-76.22,
27674059,-12.89,-68.2,
27715425,-32.94,-64.19,
27756791,-24.92,-100.3,
27798155,-35.75,-96.28,
27839521,-30.54,-124.37,
27880890,-42.97,-120.35,
27922255,-52.2,-128.38,
27963623,-50.6,-136.4,
28004989,-66.64,-136.4,
28046355,-60.23,-144.42,
28087722,-60.23,-152.45,
28129089,-60.23,-164.48,
28170456,-75.87,-156.46,
28211822,-70.25,-176.52,
28253190,-76.67,-156.46,
28294555,-81.89,-188.55,
28335922,-81.09,-160.47,
28377289,-81.89,-216.64,
28418656,-80.69,-156.46,
28460022,-81.49,-200.59,
28501389,-81.89,-172.51,
28542756,-84.7,-200.59,
28584122,-90.31,-172.51,
28625489,-85.9,-188.55,
28666856,-83.49,-192.57,
28708221,-83.49,-184.54,
28749587,-89.91,-184.54,
28790954,-77.07,-176.52,
28832319,-83.89,-184.54,
28873686,-87.91,-172.51,
28915052,-86.3,-176.52,
28956418,-83.89,-160.47,
28997786,-77.88,-152.45,
29039151,-79.48,-144.42,
29080517,-73.06,-128.38,
29121884,-69.45,-132.39,
29163251,-66.24,-120.35,
29204617,-66.64,-112.33,
29245982,-60.23,-96.28,
29287349,-56.61,-96.28,
29328715,-59.82,-100.3,
29370082,-48.59,-80.24,
29411448,-44.98,-72.21,
29452813,-48.99,-56.17,
29494180,-30.14,-72.21,
29535546,-34.55,-20.06,
29576914,-17.3,-36.11,
29618279,-26.93,-8.02,
29659648,-22.51,-16.05,
29701013,-12.08,-20.06,
29742380,-2.46,-12.04,
29783746,6.37,36.11,
29825110,15.2,48.14,
29866476,22.82,40.12,
29907843,10.78,48.14,
29949209,28.03,56.16,
29990575,32.45,52.15,
30031941,33.65,64.19,
30073306,39.27,68.2,
30114674,40.87,84.25,
30156041,47.29,80.23,
30197406,32.85,100.29,
30238774,48.9,108.32,
30280141,56.92,100.3,
30321508,52.91,96.28,
30362876,54.11,132.39,
30404243,61.73,120.35,
30445609,58.12,128.38,
30486976,61.73,128.38,
30528341,67.75,148.44,
30569709,66.95,136.4,
30611076,69.36,148.44,
30652442,74.97,152.45,
30693807,74.97,156.46,
30735173,77.38,148.44,
30776540,79.79,152.45,
30817907,83,156.46,
30859272,73.77,148.44,
30900639,87.81,172.5,
30942005,84.2,172.5,
30983370,94.23,160.47,
31024738,90.22,172.51,
31066104,98.64,160.47,
