Time (us),Volts (mV),Amps (mA),Frequency (Hz)
117967,87.44,236.69,
118792,91.85,240.71,
119616,85.83,224.66,
120441,79.82,248.73,
121266,87.84,244.72,
122091,90.25,244.72,
122915,95.06,240.71,
123742,99.87,272.8,
124567,103.49,252.74,
125393,91.85,228.67,
126217,97.47,256.75,
127042,99.07,248.73,
127867,94.26,248.73,
128690,94.26,256.75,
129514,92.65,244.72,
130339,73.4,224.66,
131164,84.63,224.66,
131990,77.41,224.66,
132816,75.4,212.62,
133639,82.62,208.61,
134464,85.83,192.57,
135290,77.41,180.53,
136115,80.62,216.64,
136940,80.22,188.55,
137765,69.39,160.47,
138588,69.79,164.48,
139412,65.37,168.49,
140236,37.69,160.47,
141062,46.12,136.4,
141886,50.53,104.31,
142711,41.3,120.35,
143535,39.3,112.33,
144360,37.69,96.28,
145184,26.06,84.25,
146010,28.06,68.2,
146835,37.69,64.19,
147659,20.84,64.19,
148482,26.46,32.09,
149306,20.84,20.06,
150132,-3.23,8.02,
150956,-7.24,20.06,
151781,-5.23,-20.06,
152605,-13.26,-40.12,
153430,-12.05,-40.12,
154255,-13.26,-52.15,
155080,-25.29,-64.19,
155904,-22.08,-72.21,
156731,-30.11,-72.21,
157555,-36.53,-96.28,
158381,-36.93,-112.33,
159206,-38.13,-132.39,
160030,-59.39,-148.44,
160854,-61,-148.44,
161678,-63.41,-140.41,
162504,-61,-164.48,
163329,-60.2,-196.58,
164156,-58.99,-192.57,
164982,-75.44,-184.54,
165806,-69.82,-220.65,
166631,-73.03,-212.63,
167457,-78.25,-212.63,
168281,-79.05,-204.6,
169106,-79.45,-256.76,
169931,-90.28,-244.72,
170757,-91.89,-236.7,
171579,-95.5,-256.76,
172405,-99.51,-252.74,
173230,-96.3,-252.74,
174055,-92.29,-260.77,
174878,-97.1,-236.7,
175705,-93.89,-232.69,
176529,-90.69,-248.73,
177354,-83.06,-248.73,
178181,-81.86,-240.71,
179006,-78.65,-244.72,
179830,-76.64,-260.77,
180654,-83.86,-228.67,
181479,-80.25,-188.55,
182304,-86.27,-212.62,
183130,-76.24,-212.63,
183955,-67.02,-200.59,
184781,-65.81,-176.52,
185605,-72.23,-172.51,
186430,-55.78,-168.5,
187256,-50.97,-156.46,
188080,-52.17,-140.41,
188903,-46.15,-124.37,
189727,-39.33,-108.32,
190550,-44.55,-112.33,
191375,-35.72,-84.25,
192201,-35.32,-64.19,
193026,-28.1,-48.14,
193850,-19.68,-80.24,
194675,-18.47,-64.19,
195501,-28.9,-40.12,
196328,-14.86,-24.07,
197152,-3.23,-12.04,
197976,10.41,4.01,
198800,17.63,24.07,
199624,21.64,28.08,
200449,13.62,52.15,
201274,21.24,56.16,
202099,28.06,72.21,
202922,13.62,96.28,
203749,29.27,92.27,
204572,32.88,124.36,
205398,28.46,100.29,
206223,32.48,124.37,
207049,44.91,148.44,
207873,52.94,144.42,
208700,65.37,148.44,
209524,72.19,148.44,
210349,62.56,172.51,
211174,64.97,176.52,
211999,73,188.55,
212826,75.4,180.53,
213649,74.6,204.6,
214475,80.62,212.62,
215299,71.79,216.63,
216124,81.02,220.65,
216949,87.84,216.63,
217774,90.65,252.74,
218598,97.47,248.73,
219424,98.27,236.69,
220250,87.04,240.71,
221075,89.44,248.73,
221900,97.07,244.72,
222726,91.45,252.74,
223551,89.04,268.79,
224377,90.65,264.78,
225203,79.82,244.72,
226030,91.85,244.72,
226854,94.66,252.74,
227679,95.06,240.71,
228505,98.67,244.72,
229329,99.87,240.71,
230154,85.03,228.67,
230979,89.04,220.65,
231804,91.85,204.6,
232629,82.62,216.63,
233453,81.42,200.59,
234279,68.18,204.6,
235103,60.56,188.55,
235930,67.78,184.54,
236754,63.37,196.57,
237578,57.35,164.48,
238402,60.16,164.48,
239226,64.57,148.44,
240050,53.34,132.39,
240874,55.34,132.39,
241698,53.34,112.33,
242522,45.72,100.29,
243346,42.91,100.29,
244172,42.1,84.25,
244996,17.23,72.21,
245820,25.26,72.21,
246642,21.24,48.14,
247466,18.03,40.12,
248292,18.03,20.06,
249116,9.61,0,
249941,-6.04,-24.07,
250766,-7.24,-16.05,
251591,-9.65,-32.1,
252417,-6.04,-40.12,
253242,-9.25,-44.13,
254069,-12.46,-60.18,
254893,-33.32,-96.28,
255717,-34.12,-96.28,
256541,-34.92,-92.27,
257367,-50.97,-92.27,
258192,-48.56,-116.34,
259016,-44.55,-136.4,
259841,-58.59,-140.42,
260665,-52.17,-156.46,
261490,-55.38,-168.5,
262315,-61.4,-184.54,
263140,-61.8,-212.62,
263965,-68.62,-196.58,
264790,-69.42,-200.59,
265614,-92.69,-216.64,
266440,-86.27,-232.68,
267265,-83.46,-224.66,
268090,-80.66,-232.68,
268913,-75.04,-280.83,
269738,-83.86,-268.79,
270562,-91.49,-236.7,
271386,-82.26,-248.73,
272210,-81.06,-260.77,
273036,-85.87,-260.77,
273862,-82.66,-244.72,
274685,-85.47,-248.73,
275510,-104.33,-264.78,
276338,-94.7,-256.75,
277164,-94.3,-244.72,
277988,-89.48,-248.73,
278812,-83.06,-232.69,
279637,-79.45,-236.7,
280462,-84.27,-220.65,
281287,-75.44,-216.64,
282113,-68.62,-196.58,
282939,-66.61,-204.6,
283766,-65.41,-200.59,
284592,-58.59,-168.5,
285417,-71.83,-168.5,
286242,-65.01,-148.44,
287067,-56.18,-148.44,
287891,-52.17,-116.34,
288715,-42.14,-120.35,
289538,-44.55,-96.28,
290363,-48.56,-84.25,
291188,-33.32,-80.24,
292011,-16.47,-72.21,
292837,-15.26,-56.16,
293660,-9.25,-48.14,
294486,-8.44,-40.12,
295311,-17.67,-16.05,
296135,-8.44,-8.02,
296961,-6.84,4.01,
297787,2.39,24.07,
298610,12.02,32.09,
299435,18.44,48.14,
300262,9.61,64.19,
301087,22.05,60.18,
301910,29.27,72.21,
302736,37.29,92.27,
303561,47.32,100.29,
304387,47.32,128.37,
305211,40.5,116.34,
306037,48.93,124.36,
306861,47.72,152.45,
307684,52.13,132.39,
308510,57.75,160.47,
309336,65.77,168.49,
310160,56.55,184.54,
310987,70.59,208.61,
311812,77.01,200.59,
312635,78.21,204.6,
313462,83.43,204.6,
314288,86.23,228.67,
315113,75,232.68,
315938,83.83,236.69,
316763,90.65,232.68,
317587,76.61,236.69,
318413,88.64,232.68,
319238,92.25,240.71,
320063,81.02,256.75,
320888,95.06,240.71,
321713,95.86,256.75,
322537,95.06,232.68,
323363,104.69,248.73,
324189,103.49,248.73,
325014,87.84,256.75,
325838,95.06,244.72,
326662,92.25,240.71,
327487,86.64,236.69,
328312,86.23,240.71,
329137,90.65,224.66,
329962,77.41,216.63,
330786,78.21,220.65,
331611,81.02,220.65,
332436,75.8,200.59,
333263,86.23,220.65,
334087,87.04,200.59,
334911,68.98,192.56,
335735,70.59,172.5,
336559,68.58,172.5,
337384,60.96,156.46,
338209,50.13,144.42,
339034,53.34,116.34,
339858,39.3,120.35,
340682,44.11,112.33,
341507,48.93,108.32,
342331,41.3,104.31,
343156,40.5,68.2,
343980,39.3,52.15,
344805,25.26,76.22,
345630,18.03,64.19,
346454,22.85,60.18,
347279,10.81,8.02,
348102,5.6,4.01,
348926,1.18,-4.01,
349751,-8.84,-8.02,
350576,-16.87,-32.09,
351399,-17.27,-28.08,
352225,-14.86,-68.2,
353051,-18.47,-64.19,
353876,-12.05,-76.23,
354701,-20.88,-92.27,
355526,-38.13,-96.28,
356349,-34.12,-100.3,
357175,-38.53,-120.35,
358000,-44.15,-148.44,
358826,-48.96,-152.45,
359650,-59.79,-140.41,
360475,-65.41,-172.51,
361301,-72.63,-188.55,
362127,-68.62,-180.53,
362952,-69.82,-196.58,
363776,-57.39,-216.64,
364601,-68.22,-232.68,
365427,-82.66,-232.68,
366252,-80.25,-228.67,
367077,-79.05,-228.67,
367902,-84.27,-240.71,
368728,-81.06,-264.78,
369551,-91.09,-248.73,
370375,-102.32,-232.68,
371200,-98.71,-240.71,
372026,-89.88,-280.83,
372852,-92.29,-252.74,
373678,-81.46,-240.71,
374503,-84.27,-244.72,
375328,-93.89,-252.74,
376153,-89.48,-236.69,
376979,-84.27,-228.67,
377804,-86.67,-252.74,
378628,-79.05,-228.67,
379453,-78.65,-228.67,
380278,-91.49,-204.6,
381104,-84.67,-196.58,
381929,-74.24,-200.59,
382754,-72.23,-188.55,
383579,-65.81,-172.51,
384406,-58.59,-140.42,
385233,-56.18,-160.47,
386058,-49.36,-160.47,
386883,-43.75,-124.37,
387707,-41.34,-104.31,
388531,-32.92,-112.33,
389356,-36.53,-100.3,
390181,-46.56,-76.23,
391006,-36.12,-60.18,
391830,-24.09,-68.2,
392656,-20.88,-48.14,
393482,-8.04,-36.11,
394307,-6.84,-36.11,
395133,-17.27,-16.05,
395957,4.39,4.01,
396782,15.23,12.03,
397607,14.82,32.09,
398432,22.85,48.14,
399255,26.46,60.18,
400082,18.84,84.25,
400907,16.03,72.21,
401733,36.09,84.25,
402556,24.85,96.28,
403381,36.09,108.32,
404206,43.71,144.42,
405032,38.09,140.41,
405857,52.13,116.34,
406681,56.55,164.48,
407506,62.56,164.48,
408332,72.59,160.47,
409158,73.4,184.54,
409985,65.37,180.53,
410812,74.6,184.54,
411635,70.99,216.64,
412461,71.79,208.61,
413287,75.8,224.66,
414114,81.82,220.65,
414939,74.2,240.71,
415764,93.46,236.69,
416588,98.27,248.73,
417413,93.46,240.71,
418237,97.07,244.72,
419062,98.27,256.76,
419886,88.24,244.72,
420713,95.06,252.74,
421537,82.22,264.78,
422362,85.83,240.71,
423188,89.85,244.72,
424014,95.86,256.75,
424839,82.22,252.74,
425664,86.23,236.69,
426489,91.05,244.72,
427314,90.25,236.69,
428141,96.26,224.66,
428967,96.26,224.66,
429792,80.62,224.66,
430617,82.22,220.65,
431442,81.42,212.62,
432267,70.99,192.56,
433092,73,180.53,
433916,76.61,180.53,
434742,59.76,176.52,
435566,62.16,168.49,
436391,60.96,152.45,
437216,62.16,148.44,
438042,58.55,152.45,
438865,53.74,116.34,
439688,46.12,100.29,
440513,42.1,100.29,
441338,39.3,112.33,
442164,31.67,84.25,
442989,24.45,76.22,
443814,29.67,56.16,
444638,11.62,64.19,
445463,8,56.16,
446289,14.82,28.08,
447115,8.81,-8.02,
447940,10.81,4.01,
448764,6.8,-8.02,
449587,-1.22,-20.06,
450412,-12.86,-44.13,
451237,-12.46,-64.19,
452062,-15.26,-64.19,
452885,-28.1,-80.24,
453709,-30.11,-80.24,
454532,-32.51,-92.27,
455358,-45.35,-136.4,
456185,-43.35,-112.33,
457009,-47.76,-136.4,
457835,-47.36,-152.45,
458660,-50.97,-148.44,
459486,-50.17,-152.45,
460311,-65.81,-160.47,
461135,-61.8,-204.6,
461960,-63,-200.59,
462785,-69.82,-200.59,
463608,-82.26,-224.66,
464433,-79.05,-224.66,
465260,-95.1,-232.68,
466085,-89.08,-244.72,
466910,-87.88,-256.76,
467737,-87.48,-252.74,
468561,-79.45,-248.73,
469386,-86.27,-236.7,
470211,-99.51,-240.71,
471036,-95.9,-260.77,
471859,-84.27,-272.8,
472682,-89.88,-244.72,
473507,-89.88,-220.65,
474333,-92.29,-240.71,
475160,-94.7,-256.75,
475986,-89.08,-232.69,
476812,-84.67,-224.66,
477636,-76.64,-224.66,
478462,-73.43,-224.66,
479288,-73.43,-200.59,
480113,-79.85,-192.57,
480940,-71.83,-196.58,
481765,-65.01,-188.55,
482588,-63.81,-176.52,
483413,-56.58,-172.51,
484238,-66.21,-144.43,
485064,-66.21,-128.38,
485887,-51.37,-144.43,
486713,-42.94,-104.31,
487538,-39.74,-92.27,
488363,-33.32,-96.28,
489190,-27.3,-80.24,
490015,-28.1,-64.19,
490840,-19.68,-40.12,
491663,-13.66,-56.16,
492488,-15.26,-48.14,
493314,-6.84,-36.11,
494139,-6.04,-16.05,
494964,-12.86,-4.01,
495789,0.78,20.06,
496614,9.61,44.13,
497439,18.44,52.15,
498264,24.85,68.2,
499089,30.47,64.19,
499912,21.24,88.26,
500736,36.49,72.21,
501561,39.7,116.34,
502386,38.49,108.32,
503211,45.72,124.36,
504036,54.54,136.4,
504861,36.49,152.45,
505684,52.94,156.46,
506509,61.36,172.5,
507335,59.36,180.53,
508161,61.36,176.52,
508986,68.58,184.54,
509810,61.76,200.59,
510634,81.02,200.59,
511460,82.22,220.65,
512284,81.82,216.64,
513109,88.24,212.62,
513935,93.05,248.73,
514761,80.22,220.65,
515585,74.6,228.67,
516411,81.42,256.75,
517236,82.62,240.71,
518062,91.45,256.75,
518886,92.25,248.73,
519710,82.22,248.73,
520533,92.25,260.76,
521358,98.67,264.78,
522183,99.07,256.75,
523009,101.08,256.75,
523834,101.48,264.78,
524659,88.24,272.8,
525485,83.83,236.69,
526309,93.86,220.65,
527135,90.25,220.65,
527961,91.45,216.63,
528785,91.05,228.67,
529608,79.01,216.63,
530434,78.61,220.65,
531259,78.21,200.59,
532084,74.6,192.57,
532908,77.01,180.53,
533734,77.41,164.48,
534557,66.58,180.53,
535381,58.15,148.44,
536206,50.13,120.35,
537031,50.53,136.4,
537855,46.92,144.42,
538680,50.13,96.28,
539504,44.51,112.33,
540328,32.48,100.3,
541153,34.88,88.26,
541978,41.7,84.25,
542803,35.28,68.2,
543627,33.68,64.19,
544452,28.06,44.13,
545277,10.41,40.12,
546102,8.41,16.04,
546927,-6.44,-20.06,
547753,-8.84,-8.02,
548576,-7.24,-28.08,
549401,-5.64,-32.09,
550227,-21.68,-72.21,
551051,-21.68,-72.21,
551875,-19.28,-72.21,
552700,-24.09,-84.25,
553523,-23.29,-96.28,
554349,-30.11,-116.34,
555173,-44.55,-128.38,
556000,-46.56,-136.4,
556826,-50.97,-144.42,
557652,-61,-160.47,
558477,-63,-164.48,
559302,-55.78,-172.51,
560128,-69.82,-192.57,
560953,-67.82,-224.66,
561777,-68.62,-208.61,
562602,-73.03,-200.59,
563426,-73.03,-220.65,
564252,-79.45,-232.68,
565078,-91.09,-228.67,
565901,-92.69,-240.71,
566727,-90.28,-248.73,
567551,-95.9,-244.72,
568377,-91.09,-240.71,
569203,-94.3,-236.7,
570029,-105.93,-260.77,
570854,-95.9,-248.73,
571678,-79.85,-280.83,
572503,-87.48,-276.82,
573328,-83.06,-248.73,
574153,-83.06,-248.73,
574979,-91.09,-256.76,
575805,-84.27,-240.71,
576631,-83.46,-208.61,
577457,-82.66,-232.68,
578283,-79.45,-216.64,
579107,-74.64,-196.58,
579933,-79.85,-184.54,
580759,-66.61,-192.57,
581582,-65.41,-184.54,
582408,-66.21,-160.47,
583232,-57.79,-144.42,
584057,-44.55,-140.42,
584881,-45.75,-140.41,
585705,-37.33,-120.35,
586530,-34.12,-104.31,
587356,-35.72,-72.21,
588182,-36.12,-80.24,
589008,-24.49,-68.2,
589832,-30.11,-56.17,
590656,-20.48,-48.14,
591481,-10.85,-48.14,
592306,-10.45,-36.11,
593130,-6.04,-8.02,
593956,5.2,0,
594781,-0.02,20.06,
595606,11.21,40.12,
596431,19.64,40.12,
597256,18.84,52.15,
598081,24.45,56.16,
598905,27.66,80.23,
599728,18.44,84.25,
600551,31.67,104.3,
601376,34.48,116.34,
602202,40.9,124.37,
603027,48.52,116.34,
603853,61.36,152.45,
604676,52.13,144.42,
605502,52.54,152.45,
606327,68.18,180.53,
607152,64.97,200.59,
607976,75,176.52,
608802,71.79,200.59,
609625,57.35,208.61,
610451,74.2,204.6,
611277,76.21,232.68,
612103,75.4,232.68,
612928,86.23,224.66,
613754,96.67,244.72,
614579,91.05,204.6,
615403,91.85,236.69,
616229,96.67,252.74,
617054,95.06,236.69,
617878,96.67,264.78,
618703,99.47,248.73,
619528,77.81,256.75,
620354,86.64,240.71,
621178,91.85,252.74,
622003,92.25,256.75,
622828,95.46,248.73,
623653,100.68,240.71,
624479,90.65,236.69,
625306,87.44,232.68,
626132,91.05,228.67,
626957,90.25,236.69,
627784,83.03,228.67,
628607,87.44,228.67,
629432,78.21,232.68,
630255,78.61,184.54,
631080,72.59,188.55,
631905,75.4,176.52,
632729,73.4,172.51,
633554,77.01,152.45,
634378,69.39,144.42,
635204,58.15,140.41,
636028,57.35,140.41,
636852,56.95,124.37,
637677,52.54,116.34,
638503,48.93,112.33,
639328,40.5,88.26,
640153,23.65,84.25,
640978,30.07,80.23,
641802,28.06,56.16,
642627,18.03,64.19,
643451,25.66,44.13,
644277,16.03,20.06,
645102,8.81,8.02,
645926,5.2,0,
646751,4.39,-28.08,
647576,-11.25,-36.11,
648402,-2.83,-32.09,
649227,-10.05,-44.13,
650052,-23.69,-80.24,
650875,-39.33,-60.18,
651699,-31.71,-76.23,
652524,-37.33,-80.24,
653349,-32.11,-128.38,
654174,-41.34,-132.39,
654999,-48.16,-148.44,
655823,-48.56,-164.48,
656646,-50.57,-164.48,
657473,-55.78,-164.48,
658297,-55.78,-176.52,
659122,-63.81,-192.57,
659947,-81.06,-196.58,
660773,-76.64,-228.67,
661597,-80.66,-220.65,
662422,-83.86,-212.63,
663246,-83.46,-240.71,
664070,-84.67,-248.73,
664895,-92.69,-240.71,
665721,-83.46,-240.71,
666545,-83.86,-264.78,
667372,-85.07,-256.76,
668197,-85.87,-240.71,
669022,-86.27,-248.73,
669847,-95.9,-268.79,
670669,-92.69,-264.78,
671493,-98.31,-240.71,
672318,-103.12,-244.72,
673143,-84.67,-236.7,
673968,-84.67,-240.71,
674793,-93.09,-252.74,
675616,-86.27,-224.66,
676443,-76.64,-208.62,
677269,-75.04,-208.62,
678095,-70.23,-204.6,
678920,-66.21,-188.56,
679746,-75.44,-172.51,
680570,-62.2,-192.57,
681394,-58.59,-180.53,
682220,-63.81,-148.44,
683044,-56.18,-148.44,
683869,-46.15,-148.44,
684693,-55.38,-116.34,
685518,-46.56,-108.32,
686342,-31.71,-96.28,
687167,-34.52,-76.22,
687991,-23.29,-68.2,
688816,-16.47,-52.16,
689640,-29.3,-48.14,
690464,-17.27,-32.09,
691289,-11.25,-36.11,
692114,-15.66,-16.05,
692940,-7.64,0,
693764,10.01,28.08,
694589,1.99,32.09,
695413,9.61,48.14,
696239,19.64,48.14,
697065,28.87,64.19,
697888,34.08,80.23,
698712,40.9,92.27,
699536,31.67,108.32,
700361,40.9,92.27,
701186,43.71,120.35,
702013,41.7,148.43,
702838,40.5,160.47,
703662,55.34,132.39,
704487,47.72,152.45,
705312,56.55,172.5,
706138,70.59,172.5,
706964,67.38,192.56,
707789,81.42,200.59,
708613,87.44,208.61,
709439,75.8,212.62,
710263,83.03,192.56,
711089,85.43,224.66,
711914,88.64,224.66,
712740,90.25,224.66,
713564,92.25,232.68,
714389,83.83,224.66,
715214,88.24,228.67,
716041,92.25,260.76,
716866,95.06,244.72,
717689,101.88,244.72,
718513,103.49,244.72,
719337,99.47,216.64,
720162,93.86,236.69,
720986,96.67,256.75,
721811,93.46,256.75,
722635,91.05,256.75,
723460,90.25,240.71,
724286,84.23,256.75,
725112,73,240.71,
725937,82.22,228.67,
726762,87.04,240.71,
727587,87.84,216.63,
728413,90.65,200.59,
729238,84.23,208.61,
730063,73.4,200.59,
730887,73.4,188.55,
731711,73,172.5,
732535,66.98,168.49,
733360,64.97,152.45,
734185,49.33,128.38,
735011,42.91,124.37,
735836,49.33,124.36,
736661,45.72,116.34,
737485,39.7,112.33,
738310,51.73,88.26,
739134,45.72,96.28,
739959,32.08,80.23,
740785,30.47,80.23,
741607,31.67,48.14,
742433,23.25,40.12,
743257,21.64,16.05,
744082,12.02,0,
744905,-10.05,4.01,
745731,-6.44,-12.04,
746554,-8.84,-20.06,
747380,-11.25,-40.12,
748205,-9.25,-52.16,
749031,-15.26,-72.21,
749857,-32.92,-76.22,
750680,-31.31,-100.3,
751503,-32.51,-80.24,
752329,-35.32,-104.31,
753155,-39.74,-136.4,
753981,-44.55,-136.4,
754807,-65.81,-152.45,
755632,-54.98,-172.51,
756457,-59.79,-160.47,
757282,-67.02,-176.52,
758107,-65.41,-184.54,
758933,-60.6,-208.61,
759759,-74.64,-224.66,
760582,-75.44,-212.62,
761407,-75.84,-224.66,
762231,-81.46,-236.7,
763057,-79.85,-240.71,
763880,-89.08,-256.76,
764705,-99.91,-240.71,
765530,-102.32,-236.7,
766357,-95.9,-240.71,
767182,-95.9,-256.76,
768007,-91.89,-248.73,
768832,-95.5,-248.73,
769656,-100.31,-276.81,
770482,-93.49,-264.78,
771307,-94.3,-240.71,
772133,-84.67,-244.72,
772957,-80.66,-244.72,
773782,-77.45,-240.71,
774605,-90.28,-216.64,
775430,-86.27,-224.66,
776257,-78.65,-208.62,
777082,-83.06,-208.61,
777907,-70.23,-180.53,
778732,-64.61,-176.52,
779555,-70.23,-176.52,
780380,-61.8,-172.51,
781205,-51.77,-148.44,
782031,-60.6,-144.43,
782855,-47.36,-128.38,
783679,-36.93,-128.38,
784504,-53.78,-116.34,
785330,-42.94,-80.24,
786155,-33.72,-76.23,
786980,-32.51,-56.17,
787805,-22.08,-56.16,
788629,-13.66,-52.15,
789454,-23.29,-36.11,
790279,-11.25,-28.08,
791104,-0.42,-20.06,
791929,3.59,0,
792753,15.23,16.04,
793577,22.05,28.08,
794402,10.81,48.14,
795227,20.44,72.21,
796051,22.05,68.2,
796875,14.42,72.21,
797700,30.07,92.27,
798524,40.1,92.27,
799348,31.67,104.3,
800174,44.11,120.35,
800998,49.33,124.36,
801824,57.35,144.42,
802648,64.57,136.4,
803474,70.19,144.42,
804299,62.56,188.55,
805126,65.77,192.57,
805951,71.39,172.51,
806776,70.99,208.61,
807600,71.79,196.57,
808426,85.03,224.66,
809251,82.62,200.59,
810076,81.42,216.64,
810900,88.64,232.68,
811725,87.44,248.73,
812548,85.03,212.62,
813374,96.67,232.68,
814199,94.26,248.73,
815025,89.04,260.77,
815850,95.86,260.76,
816673,99.47,256.75,
817498,91.85,244.72,
818323,94.26,252.74,
819148,95.46,244.72,
819973,97.47,232.68,
820799,98.67,264.78,
821623,102.28,240.71,
822448,95.06,256.75,
823275,99.47,228.67,
824100,93.86,220.65,
824925,82.22,228.67,
825751,82.22,216.64,
826575,85.03,224.66,
827399,81.42,200.59,
828225,79.01,196.57,
829050,68.98,196.58,
829873,58.95,192.57,
830698,61.76,172.5,
831521,66.98,156.46,
832347,62.56,168.49,
833173,65.37,164.48,
833998,59.36,132.39,
834822,42.51,116.34,
835646,43.71,128.37,
836471,48.52,104.31,
837297,46.92,108.32,
838122,39.7,88.26,
838948,32.88,64.19,
839772,21.24,68.2,
840596,22.85,64.19,
841421,28.46,28.08,
842247,15.23,12.03,
843072,13.62,12.03,
843896,10.41,-8.02,
844721,-6.04,-40.12,
845546,-10.85,-28.08,
846370,-6.84,-40.12,
847195,-12.46,-60.18,
848020,-15.26,-72.21,
848844,-28.1,-64.19,
849668,-39.33,-76.23,
850493,-42.94,-96.28,
851318,-40.14,-100.3,
852143,-46.15,-112.33,
852967,-42.94,-144.43,
853795,-48.16,-148.44,
854620,-54.18,-152.45,
855446,-61,-172.51,
856272,-55.38,-192.57,
857097,-70.23,-176.52,
857923,-65.81,-192.57,
858747,-69.02,-220.65,
859571,-87.88,-224.66,
860396,-84.67,-192.57,
861221,-83.86,-228.67,
862047,-89.88,-248.73,
862872,-88.68,-252.74,
863698,-82.66,-252.74,
864521,-101.12,-252.74,
865347,-90.69,-248.73,
866173,-83.06,-248.73,
866999,-87.88,-248.73,
867825,-85.87,-248.73,
868649,-85.07,-248.73,
869474,-105.13,-268.79,
870301,-102.72,-236.7,
871126,-93.09,-220.65,
871951,-95.1,-216.64,
872776,-86.27,-244.72,
873599,-73.43,-228.67,
874425,-86.27,-224.66,
875250,-78.25,-216.64,
876076,-70.63,-204.6,
876900,-75.04,-184.54,
877724,-66.21,-184.54,
878549,-60.2,-180.53,
879372,-71.43,-160.47,
880196,-67.82,-152.45,
881022,-55.78,-144.42,
881847,-65.41,-120.35,
882669,-48.96,-132.39,
883494,-37.33,-112.33,
884318,-43.35,-100.3,
885144,-28.5,-60.18,
885971,-19.28,-60.18,
886796,-17.27,-64.19,
887620,-12.46,-56.17,
888445,-7.64,-24.07,
889269,-20.08,-32.1,
890093,-16.87,-24.07,
890916,-5.23,12.03,
891740,4.8,16.04,
892565,11.62,16.04,
893391,14.42,40.12,
894215,13.62,56.16,
895041,20.44,80.23,
895865,32.88,60.17,
896689,29.27,96.28,
897513,41.7,92.27,
898338,50.53,96.28,
899162,49.33,132.39,
899988,50.53,128.38,
900813,47.72,148.44,
901637,54.94,160.47,
902463,59.76,172.5,
903290,64.97,180.53,
904113,71.39,188.55,
904938,72.19,188.55,
905764,76.21,204.6,
906588,78.61,208.61,
907412,83.83,216.64,
908237,89.44,208.61,
909064,85.03,228.67,
909887,83.03,212.62,
910713,87.84,224.66,
911537,90.65,248.73,
912362,85.03,220.65,
913187,92.25,248.73,
914013,90.65,252.74,
914839,87.04,252.74,
915662,89.04,256.75,
916487,95.06,256.75,
917311,102.28,252.74,
918137,106.69,236.69,
918963,99.47,256.75,
919789,87.04,244.72,
920614,94.66,240.71,
921439,89.44,240.71,
922265,85.83,236.69,
923091,90.25,256.75,
923915,89.44,224.66,
924741,73.4,212.62,
925564,76.21,212.62,
926389,84.63,188.55,
927214,85.83,200.59,
928039,85.43,192.57,
928864,80.62,184.54,
929688,67.78,180.53,
930512,68.18,180.53,
931337,66.18,164.48,
932163,46.92,148.44,
932989,61.36,136.4,
933814,53.34,136.4,
934637,39.7,108.32,
935463,38.9,108.32,
936288,42.91,92.27,
937113,35.69,96.28,
937940,36.89,76.22,
938764,31.67,64.19,
939586,14.02,40.12,
940411,24.45,48.14,
941235,14.42,32.09,
942060,7.6,-4.01,
942884,5.2,-12.04,
943710,-2.83,-8.02,
944534,-17.27,-28.08,
945358,-16.07,-56.17,
946183,-16.07,-48.14,
947008,-23.69,-60.18,
947833,-12.46,-104.31,
948657,-15.66,-100.3,
949482,-35.72,-92.27,
950306,-33.32,-108.32,
951131,-36.53,-124.37,
951956,-52.57,-136.4,
952781,-54.58,-148.44,
953604,-60.2,-164.48,
954429,-67.82,-180.53,
955255,-72.23,-184.54,
956082,-67.02,-180.53,
956905,-75.04,-204.6,
957730,-60.6,-204.6,
958554,-61.4,-236.7,
959378,-87.07,-228.67,
960203,-79.85,-220.65,
961029,-79.45,-228.67,
961854,-87.88,-260.77,
962677,-87.07,-244.72,
963504,-92.29,-236.7,
964329,-101.92,-244.72,
965156,-97.91,-256.76,
965981,-93.09,-252.74,
966808,-94.7,-248.73,
967631,-85.47,-256.76,
968456,-84.27,-252.74,
969282,-104.33,-244.72,
970107,-88.28,-248.73,
970931,-83.86,-228.67,
971757,-87.88,-244.72,
972580,-81.86,-236.7,
973405,-79.85,-220.65,
974231,-92.29,-208.61,
975058,-86.27,-204.6,
975882,-73.43,-208.61,
976708,-76.64,-172.51,
977531,-67.82,-168.5,
978357,-55.38,-168.5,
979182,-56.18,-176.52,
980007,-50.57,-132.39,
980831,-44.15,-132.39,
981654,-42.94,-108.32,
982479,-36.53,-100.3,
983306,-38.53,-92.27,
984131,-41.74,-84.25,
984958,-36.53,-72.21,
985783,-26.9,-56.17,
986607,-26.5,-48.14,
987432,-19.68,-36.11,
988256,-4.83,-24.07,
989081,-10.85,-16.05,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,4.18,-8.02,100
823,13,28.08,
1646,21.03,20.06,
2470,22.23,32.09,
3293,23.03,48.14,
4117,21.03,72.21,
4940,17.42,80.23,
5762,32.26,76.22,
6585,33.46,96.28,
7409,38.28,100.29,
8235,49.91,132.39,
9060,57.13,120.35,
9884,48.31,136.4,
10707,54.73,140.41,
11531,60.34,132.39,
12355,61.55,156.46,
13179,65.16,168.49,
14003,63.55,172.5,
14827,57.94,172.5,
15651,66.36,188.55,
16476,69.17,188.55,
17301,74.79,176.52,
18126,78,204.6,
