Time (us),Volts (mV),Amps (mA),Frequency (Hz)
1166325,33.94,77.56,
1167500,35.01,58.84,
1168675,30.46,93.61,
1169850,36.35,64.19,
1171025,35.55,56.16,
1172199,37.15,85.58,
1173375,35.01,58.84,
1174549,42.5,72.21,
1175723,26.45,64.19,
1176900,37.95,29.42,
1178074,32.6,37.45,
1179247,27.26,45.47,
1180422,33.67,72.21,
1181598,30.2,32.1,
1182773,28.06,58.84,
1183948,24.31,64.19,
1185122,40.09,29.42,
1186295,24.05,50.82,
1187468,28.33,32.09,
1188642,11.21,45.47,
1189819,26.45,8.02,
1190993,16.02,29.42,
1192167,18.7,32.09,
1193344,14.95,16.05,
1194519,26.72,42.79,
1195692,7.46,32.09,
1196868,17.89,26.75,
1198041,19.23,16.05,
1199215,2.38,-29.42,
1200389,0.24,-13.37,
1201563,3.18,-58.84,
1202740,-0.56,-29.42,
1203913,3.18,-53.49,
1205087,-0.29,-29.42,
1206261,-10.99,-40.11,
1207436,-6.98,-56.16,
1208612,-16.34,-8.02,
1209788,-9.92,-45.46,
1210963,-23.03,-50.82,
1212137,-12.33,-69.54,
1213313,-23.56,-61.51,
1214489,-7.78,-66.86,
1215663,-23.56,-53.49,
1216839,-17.14,-106.98,
1218014,-21.42,-74.89,
1219190,-25.17,-82.91,
1220363,-31.32,-125.7,
1221536,-33.72,-66.86,
1222712,-32.39,-109.65,
1223886,-25.17,-128.37,
1225061,-27.57,-104.3,
1226236,-31.58,-101.63,
1227410,-24.9,-115,
1228585,-31.05,-93.61,
1229761,-28.37,-106.98,
1230933,-39.34,-96.28,
1232107,-27.57,-120.35,
1233282,-37.47,-123.03,
1234457,-28.37,-85.58,
1235631,-39.61,-77.56,
1236808,-29.44,-123.03,
1237982,-27.3,-128.37,
1239156,-33.19,-74.88,
1240331,-35.06,-131.05,
1241506,-41.21,-98.96,
1242681,-35.6,-96.28,
1243858,-33.99,-112.33,
1245031,-27.57,-85.58,
1246207,-27.84,-98.96,
1247383,-25.17,-93.61,
1248558,-30.25,-69.54,
1249733,-26.5,-61.51,
1250907,-35.86,-98.96,
1252083,-22.76,-85.58,
1253258,-29.18,-80.23,
1254434,-18.21,-93.61,
1255607,-18.75,-66.86,
1256783,-11.26,-72.21,
1257956,-8.58,-56.16,
1259130,-13.93,-29.42,
1260305,-9.65,-50.81,
1261479,-24.9,-48.14,
1262654,-4.57,-58.84,
1263830,-3.5,-18.72,
1265005,-3.23,18.72,
1266179,-7.51,-34.77,
1267354,-0.02,-21.39,
1268528,5.06,-2.68,
1269703,7.46,18.72,
1270878,3.45,0,
1272053,9.34,16.05,
1273228,3.72,-5.35,
1274402,19.23,-2.67,
1275575,18.43,26.75,
1276750,22.17,50.82,
1277923,29.4,16.05,
1279097,23.78,48.15,
1280271,28.06,32.09,
1281446,17.89,45.47,
1282620,9.87,80.24,
1283795,25.65,48.14,
1284970,33.14,66.87,
1286145,20.57,50.82,
1287320,25.92,53.49,
1288495,35.55,64.19,
1289669,41.43,58.84,
1290844,29.13,64.19,
1292017,32.87,61.52,
1293192,25.12,37.44,
1294370,44.64,42.8,
1295543,33.14,48.14,
1296719,36.62,80.24,
1297892,43.57,40.12,
1299065,37.15,96.28,
1300238,42.23,69.54,
1301412,36.08,56.17,
1302587,35.01,69.54,
1303762,31.53,80.23,
1304933,39.56,72.21,
1306107,26.72,85.58,
1307284,44.37,34.77,
1308459,43.84,80.24,
1309634,44.37,88.26,
1310810,31,85.59,
1311985,38.22,80.24,
1313160,22.98,85.59,
1314334,40.9,74.89,
1315508,29.4,74.89,
1316682,31.8,90.94,
1317857,45.71,45.47,
1319032,41.16,37.44,
1320206,39.83,37.45,
1321380,31.53,64.19,
1322555,36.35,42.8,
1323731,24.31,72.21,
1324903,30.46,50.82,
1326077,17.63,69.54,
1327250,29.66,58.84,
1328426,17.63,40.12,
1329600,28.59,61.52,
1330776,13.88,40.12,
1331950,17.63,8.02,
1333125,13.88,29.42,
1334299,24.31,-16.04,
1335475,9.87,42.8,
1336649,18.96,37.45,
1337825,24.85,-10.7,
1338999,19.5,8.02,
1340173,13.35,-18.72,
1341348,-0.02,-8.02,
1342523,3.99,-42.79,
1343698,-0.29,-26.74,
1344873,-4.84,-42.79,
1346048,-11.79,-45.46,
1347223,-5.11,-53.49,
1348399,-11.26,-34.76,
1349573,-7.78,-56.16,
1350748,-14.73,-58.84,
1351922,-6.44,-98.95,
1353095,-20.89,-42.79,
1354270,-12.59,-42.79,
1355444,-29.98,-61.51,
1356619,-25.97,-72.21,
1357794,-18.21,-64.19,
1358969,-16.34,-123.02,
1360144,-23.83,-96.28,
1361317,-23.29,-106.98,
1362493,-24.1,-90.93,
1363667,-25.43,-93.61,
1364842,-29.44,-80.23,
1366016,-42.55,-104.31,
1367190,-35.06,-104.31,
1368365,-31.58,-74.88,
1369540,-30.78,-88.25,
1370715,-36.13,-93.61,
1371891,-28.64,-90.94,
1373066,-34.53,-115,
1374240,-30.78,-77.56,
1375415,-36.4,-144.42,
1376588,-40.94,-69.54,
1377762,-32.92,-85.58,
1378936,-37.2,-88.25,
1380111,-28.64,-109.65,
1381284,-27.84,-120.35,
1382460,-27.84,-109.65,
1383634,-27.57,-104.3,
1384811,-26.23,-88.26,
1385985,-34.53,-98.95,
1387161,-27.57,-101.63,
1388336,-34.53,-66.86,
1389509,-21.42,-104.31,
1390683,-29.44,-93.61,
1391857,-20.08,-101.63,
1393032,-22.22,-101.63,
1394206,-16.87,-58.84,
1395379,-26.5,-48.14,
1396553,-24.63,-58.84,
1397727,-23.29,-37.44,
1398900,-17.68,-69.54,
1400074,-9.92,-58.84,
1401250,-8.58,-50.82,
1402423,-5.91,-58.84,
1403598,-7.25,-40.12,
1404772,-1.63,-24.07,
1405946,-10.19,-45.46,
1407121,-11.53,-48.13,
1408296,-9.92,-29.42,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,14.8,13.37,80
1029,17.21,8.02,
2057,22.02,16.05,
3087,28.71,10.7,
4115,10.79,21.4,
5143,9.45,10.7,
6171,16.41,34.77,
7200,23.09,32.09,
8228,21.75,53.49,
9259,24.7,37.44,
10288,35.4,40.12,
11316,36.46,29.42,
12344,43.69,37.45,
13372,40.48,37.45,
14398,34.86,26.75,
15427,25.23,61.52,
16453,32.19,45.47,
17480,39.14,34.77,
18509,31.38,82.91,
19538,32.99,90.94,
20567,41.28,72.21,
21597,40.74,90.94,
22626,44.76,90.93,
23654,28.98,85.59,
24682,35.13,61.51,
25711,36.2,88.26,
26740,41.81,101.64,
27768,39.67,69.54,
28798,32.45,93.61,
29827,39.67,136.4,
30856,52.24,74.89,
31884,50.64,69.54,
32913,51.98,66.86,
33941,39.14,72.21,
34970,45.56,64.19,
35998,28.98,85.59,
37025,37,101.64,
38053,38.6,93.61,
39082,32.19,74.89,
40111,41.55,66.86,
41139,35.4,69.54,
42168,48.5,98.96,
43197,47.97,69.54,
44225,39.14,56.16,
45255,43.42,45.47,
46283,35.93,66.86,
47312,30.05,61.52,
48341,35.93,85.58,
49370,32.19,50.82,
50399,37.8,58.84,
51427,33.26,66.87,
52454,38.87,32.09,
53481,25.5,61.51,
54510,28.98,40.12,
55538,29.78,40.12,
56566,25.77,48.14,
57594,24.16,24.07,
58623,9.18,21.4,
59654,12.93,64.19,
60683,14.27,21.4,
61711,21.22,10.7,
62739,22.02,40.12,
63768,4.64,8.02,
64794,1.96,-2.67,
65824,1.96,-24.07,
66853,3.03,-48.14,
67880,-2.85,13.37,
68908,-9.8,-24.07,
69935,-8.47,-29.42,
70964,-6.33,-66.86,
71994,0.09,-42.79,
73022,0.63,-66.87,
74052,-24.51,-18.72,
75080,-14.08,-53.49,
76109,-13.01,-77.56,
77139,-7.13,-69.54,
78169,-11.14,-85.58,
79198,-22.37,-90.93,
80227,-14.62,-77.56,
81256,-22.11,-85.58,
82284,-14.08,-112.33,
83313,-19.97,-112.33,
84341,-26.92,-117.68,
85370,-27.19,-104.3,
86398,-30.93,-77.56,
87426,-27.19,-128.37,
88454,-45.64,-101.63,
89481,-36.82,-85.58,
90510,-32,-125.7,
91539,-31.2,-104.3,
92567,-20.5,-115,
93596,-36.28,-117.68,
94625,-29.06,-106.98,
95652,-27.72,-85.58,
96681,-27.99,-96.28,
97708,-30.67,-82.91,
98736,-47.52,-98.96,
99763,-36.55,-109.66,
100790,-33.34,-88.26,
101820,-32,-109.65,
102847,-23.44,-112.33,
103875,-27.72,-98.96,
104903,-21.3,-115,
105932,-25.32,-50.81,
106961,-22.11,-56.16,
107992,-11.94,-112.33,
109021,-31.74,-56.17,
110050,-20.23,-50.82,
111079,-18.63,-45.47,
112107,-8.47,-56.17,
113135,-6.86,-58.84,
114164,-16.49,-106.98,
115192,-8.47,-45.47,
116220,-10.34,-34.77,
117248,-2.85,-10.7,
118277,-7.13,-45.47,
119304,-10.87,-29.42,
120332,2.23,-5.35,
121360,-0.71,-24.07,
122388,8.11,-61.51,
123417,6.51,-18.72,
124445,9.72,34.77,
125472,24.43,-8.02,
126500,24.7,29.42,
127529,27.37,21.4,
128556,11.32,53.49,
129585,13.73,18.72,
130615,23.09,26.75,
131644,25.5,45.46,
132674,30.58,24.07,
133703,20.69,40.12,
134732,31.12,66.86,
135759,38.87,42.8,
136787,38.07,42.79,
137816,39.14,50.82,
138844,28.17,69.54,
139873,35.66,64.19,
140901,32.19,72.21,
141928,34.86,72.21,
142956,41.81,77.56,
143985,37.53,66.86,
145013,42.08,74.89,
146042,36.2,85.59,
147071,43.42,77.56,
148099,42.88,112.33,
149128,41.81,80.24,
150156,45.02,64.19,
151186,33.52,106.98,
152214,46.09,58.84,
153243,39.67,74.89,
154272,39.14,98.96,
155300,52.24,77.56,
156329,47.7,69.54,
157358,51.98,77.56,
158387,32.99,88.26,
159416,40.21,96.29,
160444,37.53,109.65,
161470,35.93,56.16,
162498,41.01,96.29,
163528,28.17,61.52,
164557,35.4,80.24,
165585,36.46,117.68,
166612,46.09,66.87,
167640,49.03,77.56,
168669,35.66,66.86,
169698,37.53,42.79,
170725,41.55,40.12,
171754,26.84,64.19,
172781,32.72,64.19,
173811,19.88,66.86,
174839,29.78,61.52,
175869,32.72,42.79,
176896,35.93,24.07,
177924,33.26,53.49,
178952,25.77,16.05,
179981,26.84,16.04,
181010,22.56,40.12,
182039,18.81,45.47,
183068,20.15,42.79,
184098,9.99,40.12,
185127,23.09,16.05,
186153,7.58,34.77,
187182,22.56,-18.72,
188210,7.58,-5.35,
189241,6.24,-13.37,
190267,9.99,-53.49,
191297,4.64,-50.82,
192324,-9.27,-32.09,
193352,-13.28,-40.12,
194381,-1.51,-64.18,
195411,-7.4,-53.49,
196439,-9.54,-56.16,
197466,-7.93,-82.91,
198495,-18.9,-45.47,
199523,-11.94,-80.23,
200551,-9.54,-66.86,
201579,-17.83,-40.12,
202609,-21.04,-66.86,
203637,-27.19,-74.88,
204666,-29.6,-80.23,
205694,-22.91,-128.38,
206722,-21.3,-98.96,
207751,-17.03,-101.63,
208779,-29.06,-106.98,
209808,-27.72,-93.61,
210837,-31.47,-125.7,
211864,-25.32,-117.68,
212892,-24.78,-125.7,
213920,-38.15,-93.61,
214949,-30.4,-125.7,
215977,-34.94,-93.61,
217005,-34.41,-125.7,
218034,-33.07,-98.96,
219063,-29.06,-125.7,
220091,-23.71,-109.65,
221120,-26.92,-106.98,
222148,-25.32,-98.96,
223177,-27.46,-125.7,
224206,-40.03,-106.98,
225234,-28.53,-120.35,
226263,-22.37,-98.96,
227292,-23.44,-98.96,
228319,-32.81,-90.93,
229347,-26.92,-82.91,
230374,-15.15,-53.49,
231403,-13.82,-74.89,
232431,-14.08,-64.19,
233459,-26.39,-48.14,
234489,-14.62,-90.94,
235517,-12.75,-66.86,
236545,-13.28,-66.86,
237573,-0.98,-56.17,
238600,-10.87,-53.49,
239628,-13.55,-50.81,
240654,-2.05,-53.49,
241683,-1.78,-29.42,
242710,2.23,-40.12,
243739,-11.94,-21.4,
244769,-5.53,-5.35,
245797,-3.65,-18.72,
246825,5.44,-16.05,
247853,12.39,10.7,
248882,19.08,0,
249910,24.7,8.02,
250939,22.02,24.07,
251966,30.05,18.72,
252994,28.71,42.79,
254022,19.35,16.05,
255051,11.59,56.16,
256080,23.89,50.82,
257107,32.45,18.72,
258135,23.36,61.52,
259164,29.51,34.77,
260192,41.81,37.45,
261221,38.07,82.91,
262249,42.88,56.16,
263278,31.12,50.82,
264306,35.13,77.56,
265335,32.19,82.91,
266364,33.52,53.49,
267393,41.01,66.86,
268423,30.85,45.47,
269448,40.48,82.91,
270475,43.69,77.56,
271502,41.55,88.26,
272531,47.16,74.89,
273559,31.38,101.64,
274587,40.21,72.22,
275615,39.14,88.26,
276644,53.31,45.47,
277671,49.84,101.63,
278697,38.07,106.98,
279727,41.81,93.61,
280756,40.74,85.58,
281785,46.63,98.96,
282813,47.97,96.28,
283842,36.73,104.31,
284871,35.93,93.61,
285899,32.99,85.59,
286928,40.21,77.56,
287957,33.79,82.91,
288985,32.19,61.52,
290013,38.87,64.19,
291042,45.02,72.22,
292071,50.37,64.19,
293099,42.62,53.49,
294129,35.93,58.84,
295156,37.53,64.19,
296185,35.93,74.89,
297214,37,40.12,
298244,24.16,66.87,
299272,30.85,74.89,
300300,34.59,58.84,
301326,32.45,42.79,
302356,30.85,72.21,
303385,18.55,26.75,
304413,27.1,10.7,
305439,24.16,37.45,
306464,24.43,5.35,
307493,21.22,16.05,
308520,10.25,16.05,
309547,6.24,0,
310575,9.45,-29.42,
311604,13.46,-5.35,
312633,12.13,-21.39,
313661,-0.98,-26.75,
314691,1.43,-21.39,
315720,-7.93,-34.77,
316748,-5.26,-29.42,
317777,-6.33,-34.77,
318804,-13.82,-37.44,
319831,-7.93,-56.16,
320860,-10.34,-80.23,
321887,-10.87,-64.19,
322916,-13.82,-58.84,
323944,-10.87,-106.98,
324973,-11.94,-106.98,
326002,-22.64,-53.49,
327032,-8.73,-112.33,
328060,-36.01,-66.86,
329087,-23.18,-90.93,
330115,-18.1,-123.02,
331142,-22.11,-93.61,
332172,-19.97,-93.61,
333200,-35.48,-101.63,
334228,-25.58,-123.02,
335258,-25.58,-96.28,
336287,-31.47,-80.24,
337314,-28.53,-74.88,
338344,-45.11,-98.96,
339371,-40.56,-101.63,
340398,-33.34,-80.24,
341428,-36.01,-125.7,
342455,-28.79,-104.3,
343481,-33.88,-88.26,
344509,-24.51,-136.4,
345538,-29.06,-98.96,
346566,-30.13,-90.93,
347596,-21.04,-133.72,
348626,-45.11,-106.98,
349657,-39.22,-69.54,
350686,-31.2,-109.65,
351714,-22.91,-69.54,
352741,-25.05,-72.21,
353770,-26.12,-77.56,
354800,-13.82,-58.84,
355830,-18.36,-48.14,
356856,-7.66,-85.58,
357886,-10.34,-66.86,
358914,-22.91,-74.88,
359941,-15.96,-58.84,
360971,-8.73,-61.51,
362000,-3.39,-37.44,
363028,-9,-21.39,
364056,-3.92,-69.54,
365086,-0.71,-48.14,
366115,0.36,-34.77,
367144,6.24,-53.49,
368171,-7.66,-37.44,
369199,-7.13,-18.72,
370227,5.98,-21.4,
371258,12.66,-2.68,
372286,25.77,0,
373316,12.66,24.07,
374345,22.82,13.38,
375374,21.75,29.42,
376402,22.82,32.09,
377431,36.2,32.1,
378457,19.88,40.12,
379484,24.16,34.77,
380510,25.23,48.14,
381539,29.78,53.49,
382568,33.26,40.12,
383597,23.63,72.21,
384627,38.6,66.87,
385657,35.13,85.58,
386684,40.48,64.19,
387712,41.81,72.22,
388741,37.8,26.75,
389770,37.8,80.24,
390798,28.71,80.23,
391826,37.8,96.29,
392854,43.69,50.82,
393883,41.01,80.24,
394912,45.02,90.94,
395940,43.69,93.61,
396967,48.5,101.63,
397996,40.21,74.89,
399024,40.48,85.59,
400051,41.28,88.26,
401080,40.21,90.94,
402108,41.81,90.94,
403137,28.71,72.21,
404164,40.48,85.59,
405194,52.24,85.59,
406222,56.52,26.75,
407252,54.38,77.56,
408281,37.53,80.23,
409308,44.76,64.19,
410337,44.76,77.56,
411365,27.91,85.58,
412393,46.09,80.24,
413420,34.59,69.54,
414448,33.79,82.91,
415475,35.93,37.44,
416504,44.49,72.21,
417530,43.69,82.91,
418558,31.92,64.19,
419586,33.79,37.44,
420614,31.12,56.16,
421641,22.82,50.82,
422668,29.24,50.82,
423698,20.95,42.8,
424727,32.19,40.12,
425755,31.65,5.35,
426784,36.73,5.35,
427812,29.51,40.12,
428840,19.62,45.47,
429869,21.22,34.77,
430895,22.02,21.4,
431924,12.93,34.77,
432953,5.71,0,
433981,2.77,-37.44,
435009,7.31,-18.72,
436038,3.03,-26.75,
437066,5.17,-26.74,
438096,-9.8,-5.35,
439123,4.37,-29.42,
440151,4.37,-40.12,
441181,-1.78,-13.37,
442210,-8.2,-42.8,
443241,-21.04,-66.86,
444270,-11.41,-45.47,
445300,-9,-69.54,
446327,-9.54,-58.84,
447357,-9.8,-42.8,
448385,-19.43,-66.86,
449413,-15.15,-90.93,
450440,-19.7,-74.88,
451468,-21.57,-74.88,
452496,-21.04,-85.58,
453524,-36.01,-90.93,
454552,-29.33,-106.98,
455580,-28.79,-85.58,
456610,-24.78,-101.63,
457638,-24.51,-96.28,
458666,-31.47,-109.66,
459696,-33.07,-106.98,
460724,-33.61,-104.3,
461753,-28.26,-120.35,
462783,-31.2,-120.35,
463809,-34.94,-93.61,
464837,-34.94,-117.68,
465864,-29.33,-136.4,
466893,-28.26,-104.31,
467921,-26.92,-109.65,
468951,-28.79,-104.3,
469980,-23.44,-120.35,
471007,-29.33,-109.66,
472037,-22.37,-125.7,
473064,-39.76,-82.91,
474090,-33.34,-93.61,
475120,-28.79,-64.18,
476148,-27.99,-66.86,
477178,-22.91,-50.81,
478206,-28.53,-58.84,
479235,-14.62,-72.21,
480264,-7.93,-61.51,
481293,-10.87,-72.21,
482323,-4.72,-80.23,
483350,-18.36,-58.84,
484381,-20.23,-69.54,
485410,-10.34,-80.23,
486437,-5.26,-50.81,
487465,-0.18,-50.82,
488493,-6.59,-56.17,
489521,-4.19,-37.44,
490550,-6.33,-34.77,
491579,3.03,-34.77,
492606,8.38,-21.39,
493634,8.65,-29.42,
494664,7.31,16.05,
495691,14.27,16.05,
496720,15.87,45.47,
497749,25.5,18.72,
498779,20.42,40.12,
499807,28.98,5.35,
500835,18.28,56.16,
501865,33.79,40.12,
502892,22.29,48.14,
503920,22.02,40.12,
504948,21.22,61.52,
505975,27.64,34.77,
507002,26.57,98.96,
508031,24.43,48.14,
509061,29.51,64.19,
510089,40.48,72.21,
511118,44.49,72.21,
512146,47.43,69.54,
513174,34.06,58.84,
514202,38.87,82.91,
515232,36.73,82.91,
516260,40.21,69.54,
517289,41.55,104.31,
518318,39.41,82.91,
519347,44.76,90.93,
520375,42.88,66.86,
521402,48.5,64.19,
522431,50.1,93.61,
523459,36.73,106.98,
524485,44.22,69.54,
525514,31.12,133.72,
526542,41.01,93.61,
527570,38.6,98.96,
528596,37.8,101.63,
529624,45.29,85.59,
530652,50.91,29.42,
531679,52.51,82.91,
532707,47.16,72.21,
533735,42.35,74.89,
534765,41.81,66.87,
535792,37.27,72.21,
536820,38.6,40.12,
537848,27.91,85.58,
538876,33.52,80.24,
539904,41.01,64.19,
540932,46.09,37.45,
541962,44.76,53.49,
542990,24.96,80.24,
544019,35.13,61.51,
545049,35.93,69.54,
546077,34.06,53.49,
547105,25.23,56.16,
548132,17.74,53.49,
549160,28.44,42.79,
550189,30.85,72.21,
551218,25.5,53.49,
552248,29.51,21.39,
553276,22.56,16.05,
554305,21.49,53.49,
555333,17.74,18.72,
556361,13.2,21.4,
557389,11.86,-5.35,
558418,-1.78,-40.12,
559447,-1.78,-13.37,
560473,4.37,-10.7,
561502,8.65,-42.79,
562529,4.1,-26.74,
563559,-7.4,-24.07,
564587,-0.98,-61.51,
565616,-8.73,-42.79,
566645,-5.79,-42.79,
567674,-18.9,-77.56,
568704,-18.1,-56.16,
569731,-16.49,-61.51,
570761,-15.15,-61.51,
571790,-16.76,-74.88,
572817,-23.71,-101.63,
573845,-11.94,-117.68,
574874,-14.08,-104.31,
575903,-18.9,-115,
576931,-20.77,-90.93,
577959,-48.58,-88.26,
578987,-30.13,-90.93,
580016,-23.18,-112.32,
581045,-26.65,-109.65,
582073,-25.85,-90.94,
583103,-37.08,-98.96,
584132,-28.26,-141.75,
585162,-30.67,-98.96,
586191,-30.93,-109.65,
587219,-17.56,-141.75,
588250,-43.77,-58.84,
589280,-29.86,-115,
590308,-33.88,-112.33,
591336,-26.39,-123.03,
592366,-22.37,-104.3,
593394,-30.4,-128.37,
594423,-23.18,-117.68,
595451,-28.26,-109.65,
596480,-24.78,-104.3,
597509,-23.44,-106.98,
598537,-34.14,-101.63,
599564,-32.27,-80.24,
600593,-32.27,-82.91,
601622,-13.82,-90.94,
602650,-18.9,-58.84,
603677,-13.28,-69.54,
604706,-9,-72.21,
605735,-7.4,-90.94,
606764,-6.59,-77.56,
607793,-14.89,-80.24,
608822,-13.82,-48.14,
609851,-7.93,-50.81,
610880,-8.47,-24.07,
611909,0.89,-13.37,
612939,-9,-26.75,
613967,-0.71,-24.07,
614995,6.78,-40.12,
616024,5.44,-29.42,
617052,12.66,24.07,
618081,4.64,18.72,
619112,15.07,0,
620142,15.07,32.09,
621170,16.67,21.39,
622198,21.75,29.42,
623226,15.34,50.82,
624258,31.12,61.51,
625286,32.99,10.7,
626315,31.12,45.46,
627343,34.06,61.52,
628371,26.3,45.47,
629399,31.65,66.87,
630426,16.41,96.28,
631455,36.2,32.1,
632482,35.93,77.56,
633511,27.1,56.16,
634538,35.93,88.26,
635566,42.35,64.19,
636595,45.56,88.26,
637623,40.74,85.58,
638651,38.87,77.56,
639680,39.14,77.56,
640710,34.59,88.26,
641738,43.69,85.59,
642766,32.72,72.21,
643796,43.42,104.31,
644827,47.43,90.94,
645855,45.56,104.31,
646882,50.91,66.87,
647910,34.06,101.63,
648938,43.42,85.59,
649966,46.09,98.96,
650995,36.46,96.28,
652022,43.15,80.23,
653051,38.34,53.49,
654080,40.21,82.91,
655108,43.95,93.61,
656137,39.14,98.96,
657166,49.84,88.26,
658195,39.14,88.26,
659224,43.15,74.89,
660253,40.21,80.24,
661281,30.58,37.45,
662309,42.62,32.1,
663338,34.59,64.19,
664367,36.2,48.14,
665396,26.3,88.26,
666425,44.76,72.21,
667452,41.81,64.19,
668480,32.19,48.14,
669507,32.45,66.86,
670536,31.38,34.77,
671562,25.23,42.79,
672590,20.95,34.77,
673616,18.01,53.49,
674645,31.38,18.72,
675673,30.05,2.68,
676701,27.64,56.16,
677730,15.6,29.42,
678758,21.75,13.37,
679787,15.34,18.72,
680816,9.99,5.35,
681843,1.96,-34.77,
682870,-13.01,-24.07,
683899,-1.51,-45.47,
684927,-1.25,-21.4,
685954,0.89,-66.86,
686983,5.71,-56.16,
688011,-6.06,-58.84,
689040,-4.99,-53.49,
690068,-8.73,-34.77,
691097,-6.33,-64.18,
692125,-10.34,-48.14,
693153,-26.12,-72.21,
694182,-11.94,-77.56,
695209,-22.91,-58.84,
696239,-15.42,-85.58,
697269,-9,-93.61,
698298,-24.25,-48.14,
699329,-20.23,-90.94,
700357,-26.92,-72.21,
701386,-18.9,-106.98,
702415,-19.97,-117.68,
703443,-40.29,-106.98,
704470,-29.33,-88.26,
705499,-25.85,-123.03,
706528,-22.64,-98.96,
707556,-27.72,-136.4,
708585,-31.2,-104.3,
709613,-33.61,-101.63,
710642,-31.2,-96.28,
711670,-27.19,-115,
712698,-38.96,-112.33,
713726,-30.67,-125.7,
714755,-38.69,-98.96,
715784,-34.94,-112.33,
716812,-23.71,-93.61,
717841,-30.93,-123.02,
718869,-24.51,-104.31,
719897,-19.97,-123.02,
720926,-18.9,-106.98,
721954,-16.22,-123.03,
722982,-31.2,-80.23,
724013,-25.05,-69.54,
725042,-19.97,-85.58,
726069,-18.1,-93.61,
727099,-13.55,-72.21,
728128,-25.05,-66.87,
729155,-7.4,-64.19,
730182,-10.87,-61.51,
731210,-6.59,-56.17,
732240,1.16,-72.21,
733268,-12.75,-18.72,
734297,-7.93,-26.74,
735325,-10.61,-21.39,
736355,-0.44,-26.74,
737385,2.5,0,
738414,1.16,-26.74,
739442,-2.05,-40.12,
740469,7.58,13.37,
741496,19.08,21.39,
742524,14.8,8.02,
743554,12.39,16.05,
744584,10.25,37.44,
745614,19.88,42.79,
746642,34.33,24.07,
747671,18.81,53.49,
748701,27.1,42.79,
749729,28.98,66.86,
750757,32.19,48.14,
751786,33.79,56.17,
752816,24.96,34.77,
753844,30.85,42.79,
754872,22.56,37.45,
755902,33.26,77.56,
756931,39.94,66.86,
757959,29.24,64.19,
758987,30.85,58.84,
760015,37,77.56,
761042,46.9,72.21,
762070,48.5,77.56,
763099,36.73,77.56,
764129,42.62,72.21,
765157,32.72,101.63,
766187,39.41,123.03,
767215,43.15,58.84,
768246,31.12,101.63,
769275,43.95,98.96,
770302,42.35,58.84,
771331,50.91,74.89,
772359,50.1,98.96,
773386,46.09,80.24,
774415,44.76,96.28,
775440,39.67,106.98,
776466,46.9,69.54,
777495,42.35,74.89,
778520,38.87,74.89,
779548,41.55,64.19,
780577,50.64,50.82,
781605,47.7,98.96,
782633,34.59,72.22,
783661,37.8,93.61,
784689,39.94,96.28,
785717,38.6,69.54,
786746,38.6,50.82,
787774,19.08,48.14,
788803,31.92,77.56,
789832,31.38,53.49,
790861,32.99,48.14,
791888,44.49,64.19,
792918,34.59,34.77,
793946,28.44,32.09,
794974,28.44,34.77,
796002,29.78,58.84,
797029,30.85,16.05,
798058,12.13,26.75,
799085,21.49,16.05,
800113,17.21,48.14,
801142,27.91,34.77,
802171,28.98,37.45,
803200,13.73,8.03,
804228,7.58,8.02,
805257,3.84,-8.02,
806286,9.45,-53.49,
807315,0.63,-24.07,
808344,0.63,-34.77,
809374,-6.86,-18.72,
810401,-7.66,-32.09,
811430,1.7,-53.49,
812456,-5.26,-34.77,
813482,-12.48,-37.44,
814511,-6.86,-66.86,
815538,-9.54,-66.86,
816565,-11.14,-45.47,
817592,-31.74,-66.86,
818620,-18.9,-50.81,
819649,-20.23,-66.87,
820675,-17.29,-101.63,
821704,-19.97,-72.21,
822732,-32.27,-88.26,
823762,-20.23,-106.98,
824792,-23.18,-40.11,
825820,-26.92,-93.61,
826848,-23.71,-125.7,
827878,-38.42,-72.21,
828906,-31.74,-112.33,
829934,-24.25,-157.8,
830965,-27.19,-80.23,
831994,-23.18,-136.4,
833022,-36.55,-106.98,
834050,-32.81,-104.3,
835077,-32,-115,
836105,-29.06,-106.98,
837133,-30.93,-112.33,
838161,-38.69,-112.33,
839189,-27.19,-147.09,
840218,-37.89,-139.08,
841248,-21.04,-128.38,
842276,-23.18,-90.93,
843304,-26.12,-96.28,
844334,-21.57,-96.28,
845364,-22.64,-93.61,
846394,-15.15,-128.37,
847422,-25.32,-88.26,
848450,-27.19,-74.88,
849477,-21.57,-77.56,
850505,-15.96,-77.56,
851532,-14.08,-48.14,
852560,-20.23,-104.31,
853590,-5.53,-72.21,
854617,-2.85,-66.86,
855645,-4.19,-64.19,
856673,0.09,-64.18,
857702,-10.87,-74.88,
858730,-6.59,-40.12,
859758,-9,-13.37,
860788,1.43,-21.39,
861817,8.38,-48.14,
862846,-1.78,-5.35,
863875,8.11,18.72,
864903,15.87,-16.05,
865931,18.55,34.77,
866959,23.63,10.7,
867988,16.67,10.7,
869016,20.42,24.07,
870044,13.46,45.47,
871072,24.43,24.07,
872100,27.1,32.09,
873127,22.82,64.19,
874157,35.4,50.82,
875186,31.92,48.14,
876216,35.4,104.31,
877245,41.28,37.45,
878274,31.38,64.19,
879303,32.99,72.22,
880333,23.89,85.58,
881360,30.85,82.91,
882388,30.58,77.56,
